date,raw_description,amount,channel,category
2026-05-23,UPI-PAYTM UPI-417166@paytm,9267.57,UPI,Transfers & Payments
2025-09-05,UPI-BURGERKING LTD-931835@paytm,486.39,UPI,Dining
2025-12-14,UPI-SWIGGY INDIA-968315@ybl,826.06,UPI,Dining
2026-02-27,UPI-TATA 1MG INDIA-168226@ibl,483.55,UPI,Health & Fitness
2025-11-07,NEFT-CREDRENTPAYMENT PVT LTD-N595945,12625.13,NEFT,Rent
2026-06-07,UPI-AJIO PVT LTD-316010@paytm,965.51,UPI,Shopping
2026-03-17,UPI-ZEPTO-21327@okaxis,104.94,UPI,Groceries
2025-12-21,UPI-WOW MOMO LTD-985609@paytm,105.41,UPI,Dining
2025-07-02,POS 379381 BURGERKING INDIA MUM,203.75,POS,Dining
2026-03-13,UPI-MORE SUPERMARKET-59252@apl,1225.21,UPI,Groceries
2025-12-11,POS 818804 RAPIDO BIKE DEL,60.22,POS,Transport
2025-11-19,UPI-FASTAGRECHARGE-241975@apl,616.23,UPI,Transport
2025-12-22,NEFT-WOWMOMO-N978277,320.36,NEFT,Dining
2026-01-07,UPI-SWIGGY INSTAM LTD-946906@ybl,648.16,UPI,Groceries
2025-07-06,POS 352873 JIOMAR PVT LTD NOIDA,1925.44,POS,Groceries
2025-08-08,UPI-DOMINOSPIZZA-359865@ibl,522.35,UPI,Dining
2026-01-03,UPI-SONYLIV-593965@oksbi,471.46,UPI,Subscriptions
2025-07-15,POS 78189 CRED PAYMENT PVT LTD GZB,1003.9,POS,Transfers & Payments
2025-12-28,UPI-WOWMOMO LTD-740279@ybl,335.0,UPI,Dining
2026-04-21,POS 791574 AMAZON PAY INDIA LTD NOIDA,1845.44,POS,Shopping
2026-05-20,UPI-AJIO PVT LTD-850927@paytm,418.54,UPI,Shopping
2025-08-03,IMPS-948952-CRED RENT PAYMENT,22404.95,IMPS,Rent
2025-08-26,UPI-INDIAN OIL PETROL PVT LTD-960174@ybl,723.54,UPI,Transport
2025-09-20,UPI-MAXHOSPITAL PVT LTD-631498@paytm,3040.54,UPI,Health & Fitness
2026-05-31,UPI-AIRTEL PAYMENTS INDIA-763961@oksbi,196.2,UPI,Utilities & Bills
2026-02-04,ACH-IMPSINWARDP2P PVT LTD-312497,847.55,ACH,Income
2026-05-15,POS 520472 BLUSMART BLR,313.95,POS,Transport
2025-08-03,IMPS-234623-NOBROKER RENT PAY PVT LTD,25996.42,IMPS,Rent
2025-09-05,NEFT-CRED RENT PAYMENT-N800957,22995.32,NEFT,Rent
2026-05-25,UPI-JIOMART PVT LTD-494774@ibl,1569.47,UPI,Groceries
2026-04-17,POS 70012 HDFCHOMELOANEMI NOIDA,24772.07,POS,Transfers & Payments
2025-11-25,UPI-BOOKS KHARIDO STORE INDIA-401496@upi,1028.59,UPI,Shopping
2025-11-11,UPI-PVR CINEMAS-232550@oksbi,850.22,UPI,Entertainment
2025-11-15,POS 957690 SPENCERS RETAIL DEL,798.95,POS,Groceries
2026-06-29,UPI-MCDONALDS INDIA-194301@apl,164.95,UPI,Dining
2025-12-16,UPI-OLA CA-665938@paytm,194.31,UPI,Transport
2025-10-20,POS 554111 EATCLUB MUM,220.36,POS,Dining
2026-05-23,UPI-RAPIDOBIKE PVT LTD-647401@oksbi,114.94,UPI,Transport
2025-08-03,IMPS-21844-IMPSINWARDP2P,6423.61,IMPS,Income
2025-12-02,NEFT-PIZZA  INDIA-N341207,300.07,NEFT,Dining
2025-07-09,UPI-PVR CINEMAS-454324@okaxis,938.71,UPI,Entertainment
2026-02-17,UPI-DELHI MET PVT LTD-334550@okaxis,76.4,UPI,Transport
2025-11-05,UPI-KFC-517643@ibl,210.31,UPI,Dining
2026-02-12,POS 993046 BOOKMYSHOW PVT LTD GZB,265.6,POS,Entertainment
2026-01-21,POS 335983 BIGBASKET PVT LTD BLR,1547.91,POS,Groceries
2026-06-18,UPI-AMAZONPRIME-492582@ibl,876.82,UPI,Subscriptions
2026-03-19,UPI-IRCTC LTD-259236@paytm,2220.23,UPI,Transport
2026-06-13,UPI-RELIANCEFRESH LTD-242175@oksbi,325.11,UPI,Groceries
2026-03-03,UPI-RENTTRANSFERLANDLORD-565903@okaxis,10728.68,UPI,Rent
2025-10-26,UPI-TATA1MG PVT LTD-961343@paytm,365.74,UPI,Health & Fitness
2025-07-15,UPI-DOMINO PVT LTD-994221@okaxis,307.83,UPI,Dining
2026-05-06,UPI-RENTTRANSFERLANDLORD LTD-160711@upi,23376.58,UPI,Rent
2025-08-06,UPI-HOTSTAR-164860@okaxis,1092.19,UPI,Subscriptions
2025-10-05,UPI-RENT TRANSFER LANDLORD-988108@oksbi,21879.41,UPI,Rent
2025-12-24,POS 751252 SWIGGY PVT LTD BLR,534.78,POS,Dining
2025-08-05,NEFT-DELHI METRO RAIL INDIA-N116422,34.43,NEFT,Transport
2025-09-01,UPI-UDEMY ONLINE COURSE INDIA-454239@apl,538.28,UPI,Shopping
2026-01-26,IMPS-127169-HDFCCREDITCARDAUTOPAY INDIA,15209.91,IMPS,Transfers & Payments
2026-04-01,POS 249980 SWIGGY INDIA MUM,133.47,POS,Dining
2026-02-01,IMPS-162315-RENTTRANSFERLANDLORD PVT LTD,10059.92,IMPS,Rent
2025-12-31,UPI-ACT FIBERNET INDIA-625580@oksbi,869.71,UPI,Utilities & Bills
2026-06-20,POS 958249 MCDONALDS GZB,150.8,POS,Dining
2025-08-10,UPI-APOLLO PHARMACY INDIA-769327@paytm,1110.5,UPI,Health & Fitness
2026-03-20,UPI-PLAYSTATION ST-565078@ibl,650.15,UPI,Entertainment
2026-01-14,POS 549408 MORE SUPERMARKET DEL,416.01,POS,Groceries
2026-06-16,UPI-COURSERA INDIA-977186@ibl,2006.28,UPI,Shopping
2026-01-12,POS 796602 UBERINDIA INDIA GZB,200.8,POS,Transport
2025-07-18,UPI-CAFECOFFEEDAY LTD-750244@oksbi,107.36,UPI,Dining
2025-08-27,IMPS-470162-FAASOS PVT LTD,127.86,IMPS,Dining
2025-11-22,UPI-BIGBASKET-235121@upi,1502.08,UPI,Groceries
2026-01-21,UPI-PRACTO-798164@ibl,470.52,UPI,Health & Fitness
2025-11-08,UPI-GPAYUPI PVT LTD-638077@ibl,931.57,UPI,Transfers & Payments
2026-03-04,UPI-MYNTRA-990666@oksbi,916.88,UPI,Shopping
2025-08-05,UPI-INTERVIEWBIT PVT LTD-800918@oksbi,4191.34,UPI,Shopping
2025-07-24,UPI-KFC-835252@okaxis,537.04,UPI,Dining
2025-08-15,UPI-DMART LTD-618161@ybl,500.66,UPI,Groceries
2025-12-25,UPI-HALDIR LTD-808959@oksbi,297.97,UPI,Dining
2025-10-11,UPI-RELIANCEDIGITAL INDIA-721909@ibl,10024.26,UPI,Shopping
2025-08-25,POS 504826 VODAFONEIDEA BLR,149.14,POS,Utilities & Bills
2025-09-09,POS 354386 KFC PVT LTD MUM,200.28,POS,Dining
2025-07-17,UPI-HALDIR-615621@ibl,384.21,UPI,Dining
2026-02-20,UPI-TATAPLAYDTH-502544@ybl,348.01,UPI,Utilities & Bills
2025-11-22,UPI-MCDONALDS LTD-810969@upi,151.59,UPI,Dining
2025-12-08,UPI-SWG*SWIGGY PVT LTD-649503@ybl,878.18,UPI,Dining
2026-04-17,UPI-MEESHO INDIA-330349@okaxis,329.37,UPI,Shopping
2026-06-20,UPI-HPPETROLPUMP-548219@ibl,2093.8,UPI,Transport
2025-12-15,UPI-HALDIRAM-5380@ybl,106.49,UPI,Dining
2025-11-24,POS 780677 MCDONALDS INDIA NOIDA,241.78,POS,Dining
2026-01-01,ACH-RENT TRANSFER LANDLORD-592252,20850.97,ACH,Rent
2026-03-01,ACH-RENTTRANSFERLANDLORD INDIA-423101,13721.37,ACH,Rent
2025-10-20,POS 553813 BOOKMYSHOW INDIA GZB,312.3,POS,Entertainment
2026-04-12,UPI-SPENCERSRETAIL LTD-437505@paytm,338.49,UPI,Groceries
2025-11-22,POS 16532 UDEMYONLINECOURSE LTD BLR,466.62,POS,Shopping
2026-04-01,UPI-NEFT TRAN LTD-760365@paytm,3924.83,UPI,Transfers & Payments
2026-01-04,UPI-SCALERACADEMY-879285@apl,23987.26,UPI,Shopping
2025-09-04,ACH-ASPECT RATIO SALARY-852625,50593.25,ACH,Income
2025-11-05,UPI-BLINKIT INDIA-7712@oksbi,106.54,UPI,Groceries
2026-04-17,POS 872177 BLINKIT DEL,697.19,POS,Groceries
2026-01-10,POS 150961 TATA 1MG MUM,862.1,POS,Health & Fitness
2025-07-24,UPI-CROMARETAIL-295548@paytm,2529.02,UPI,Shopping
2026-04-14,UPI-SWIGGY PVT LTD-11179@okaxis,782.53,UPI,Dining
2026-05-22,UPI-PVRCINEMAS-701990@paytm,386.33,UPI,Entertainment
2026-04-20,UPI-COURSERA-846857@oksbi,2616.27,UPI,Shopping
2025-10-17,UPI-JIOMART LTD-110645@okaxis,1413.51,UPI,Groceries
2026-02-28,UPI-REDBUS LTD-480959@okaxis,1012.42,UPI,Transport
2026-02-18,POS 234291 MEESHO BLR,922.7,POS,Shopping
2026-05-18,UPI-PHONEPE UPI-472625@paytm,7366.3,UPI,Transfers & Payments
2025-10-26,UPI-SPENCERSRETAIL-303965@paytm,244.89,UPI,Groceries
2026-01-14,UPI-HOTSTAR LTD-448351@apl,1084.5,UPI,Subscriptions
2026-04-11,POS 971414 OLACABS INDIA NOIDA,104.48,POS,Transport
2026-03-31,UPI-BOOKMYSHOW PVT LTD-310668@oksbi,1004.78,UPI,Entertainment
2026-01-15,UPI-MCDONALDS-65417@okaxis,237.44,UPI,Dining
2025-12-01,UPI-PAYTM UPI INDIA-813538@upi,8153.26,UPI,Transfers & Payments
2026-03-22,UPI-DRLALPATHLABS-942813@upi,557.93,UPI,Health & Fitness
2026-02-19,IMPS-791095-APOLLO PHARMACY,107.22,IMPS,Health & Fitness
2025-12-08,POS 625446 RELIANCE DIGITAL PVT LTD BLR,26521.27,POS,Shopping
2025-08-22,UPI-APOLLOPHARMACY-464837@paytm,560.84,UPI,Health & Fitness
2025-11-20,IMPS-967696-BOOKMYSHOW LTD,211.2,IMPS,Entertainment
2025-12-30,NEFT-BLINKIT-N444415,280.42,NEFT,Groceries
2026-03-23,POS 766891 BIGBASKET NOIDA,2437.17,POS,Groceries
2025-10-05,NEFT-INTEREST CREDIT SB AC INDIA-N814857,977.8,NEFT,Income
2025-07-01,UPI-MAX HOSPITAL-327229@ibl,5085.2,UPI,Health & Fitness
2026-01-23,UPI-VODAFONE IDEA LTD-755283@oksbi,586.75,UPI,Utilities & Bills
2026-02-19,UPI-IMPSTRANSFER INDIA-227970@ibl,22779.98,UPI,Transfers & Payments
2026-03-11,UPI-TATA 1MG LTD-975226@ybl,998.47,UPI,Health & Fitness
2026-01-09,POS 877183 CULTFIT LTD GZB,558.85,POS,Health & Fitness
2026-06-05,UPI-LEETCODEPREMIUM-971340@ybl,3285.31,UPI,Shopping
2026-03-04,POS 462707 BLINKIT INDIA DEL,266.74,POS,Groceries
2026-03-02,UPI-HP PETROL PUMP PVT LTD-485974@ibl,539.25,UPI,Transport
2025-09-03,IMPS-585363-ASPECTRATIOSALARY,64999.17,IMPS,Income
2026-01-18,POS 860423 GPAYUPI LTD GZB,5798.32,POS,Transfers & Payments
2025-11-29,UPI-JIO RECHARGE PVT LTD-379136@oksbi,149.02,UPI,Utilities & Bills
2025-11-06,ACH-CREDRENTPAYMENT-760482,15853.76,ACH,Rent
2026-01-02,IMPS-875251-FASTAGRECHARGE,781.06,IMPS,Transport
2025-09-27,UPI-ZOMATO-8432@paytm,466.81,UPI,Dining
2025-07-29,POS 445735 PHARMEASY PVT LTD DEL,382.82,POS,Health & Fitness
2026-04-03,ACH-NOBROKER RENT PAY-658246,15289.47,ACH,Rent
2025-07-01,POS 537864 SWG*SWIGGY BLR,454.79,POS,Dining
2026-01-09,POS 54722 DMART GZB,2317.73,POS,Groceries
2025-10-20,POS 698628 CROMARETAIL PVT LTD MUM,11923.1,POS,Shopping
2025-11-03,NEFT-SCALER ACADEMY INDIA-N898663,25297.04,NEFT,Shopping
2025-08-05,POS 76310 BLUSMART LTD GZB,284.62,POS,Transport
2025-10-07,IMPS-862874-RENTTRANSFERLANDLORD INDIA,11652.29,IMPS,Rent
2026-05-18,UPI-MYNTRA LTD-869713@paytm,487.09,UPI,Shopping
2026-02-09,POS 532358 AJIO INDIA BLR,711.25,POS,Shopping
2026-02-22,UPI-YOUTUB LTD-155499@ybl,165.65,UPI,Subscriptions
2025-10-25,UPI-APPLE MUSIC PVT LTD-147708@apl,179.95,UPI,Subscriptions
2026-02-18,POS 400019 FAASOS LTD GZB,139.07,POS,Dining
2026-04-17,POS 982763 WATERBILL LTD BLR,258.79,POS,Utilities & Bills
2025-11-03,IMPS-798044-IMPS INWARD P2P PVT LTD,9281.38,IMPS,Income
2026-04-04,POS 78998 CULT F MUM,2033.32,POS,Health & Fitness
2025-07-13,UPI-SWIGGY INSTAMART-26712@okaxis,481.55,UPI,Groceries
2025-12-26,UPI-UDEMY ONLINE COURSE-809371@upi,2552.33,UPI,Shopping
2026-03-29,POS 968095 PVR CI LTD MUM,599.77,POS,Entertainment
2025-11-14,POS 491693 BOOKMYSHOW LTD BLR,217.56,POS,Entertainment
2025-07-12,UPI-MORESUPERMARKET LTD-340739@ibl,314.64,UPI,Groceries
2025-12-11,UPI-JIORECHARGE-619069@ibl,918.37,UPI,Utilities & Bills
2026-04-19,POS 513611 RELIANCEDIGITAL PVT LTD GZB,4890.62,POS,Shopping
2025-09-13,IMPS-283520-FASTAGRECHARGE INDIA,572.31,IMPS,Transport
2026-01-17,POS 13425 CAFE COFFEE DAY INDIA BLR,251.44,POS,Dining
2026-05-31,UPI-COURSER-109433@ybl,2399.17,UPI,Shopping
2025-07-16,UPI-VODAFONE IDEA-46048@okaxis,283.59,UPI,Utilities & Bills
2026-04-22,POS 669460 JIOMART PVT LTD GZB,332.99,POS,Groceries
2025-07-21,POS 551254 DECATHLON BLR,531.17,POS,Shopping
2025-12-28,POS 572231 SPOTIFY INDIA PVT LTD MUM,120.78,POS,Subscriptions
2026-05-12,UPI-DOMINO-310253@ybl,413.23,UPI,Dining
2025-09-21,UPI-BLINKIT LTD-660796@oksbi,195.79,UPI,Groceries
2025-12-28,POS 20210 BURGERKING MUM,463.29,POS,Dining
2026-06-18,UPI-SWIGGY LTD-136078@oksbi,720.08,UPI,Dining
2026-01-31,UPI-SWIGGYINSTAMART INDIA-142180@ybl,210.8,UPI,Groceries
2025-10-27,POS 703195 BURGERKING LTD MUM,336.49,POS,Dining
2025-10-04,UPI-CREDRENTPAYMENT LTD-603213@paytm,29231.96,UPI,Rent
2026-04-13,POS 118290 TATA1MG NOIDA,829.51,POS,Health & Fitness
2026-02-04,POS 495136 MORE SUPERMARKET MUM,200.11,POS,Groceries
2025-11-20,UPI-SWIGGY INSTAMART-989668@paytm,309.32,UPI,Groceries
2025-07-03,UPI-MEESHO-302354@okaxis,803.28,UPI,Shopping
2026-06-01,UPI-UBERINDIA INDIA-314863@ybl,221.34,UPI,Transport
2026-04-27,UPI-DECATHLON-125796@okaxis,500.17,UPI,Shopping
2026-06-27,UPI-CULT F-346921@apl,565.96,UPI,Health & Fitness
2026-06-22,POS 981888 RAPIDOBIKE DEL,56.84,POS,Transport
2026-05-04,IMPS-367835-RENT TRANSFER LANDLORD LTD,26973.44,IMPS,Rent
2025-12-04,POS 985004 XBOX ST LTD MUM,2448.6,POS,Entertainment
2025-08-24,UPI-YOUTUBEPREMIUM PVT LTD-815002@ybl,169.06,UPI,Subscriptions
2026-02-23,POS 43338 REDBUS INDIA BLR,409.52,POS,Transport
2025-07-11,IMPS-842316-AMAZONPAYINDIA PVT LTD,4108.85,IMPS,Shopping
2026-06-07,NEFT-FD MATURITY PROCEEDS-N878416,36592.01,NEFT,Income
2025-09-06,POS 386850 KFC LTD MUM,660.44,POS,Dining
2025-10-01,UPI-CULTFIT PVT LTD-591904@oksbi,990.52,UPI,Health & Fitness
2025-10-05,UPI-MYNTRA-837219@ibl,579.83,UPI,Shopping
2025-09-12,UPI-INOX LEI PVT LTD-805314@apl,719.63,UPI,Entertainment
2026-04-18,UPI-BARBEQUE NATION PVT LTD-557381@ibl,1275.19,UPI,Dining
2026-06-03,POS 191352 BAJAJ FINSERV EMI LTD DEL,5618.53,POS,Transfers & Payments
2026-01-09,UPI-JIOMART-206266@okaxis,657.39,UPI,Groceries
2026-03-17,UPI-NETFLIX-616211@ibl,433.26,UPI,Subscriptions
2025-08-24,UPI-CAFE COFFEE DAY LTD-767008@apl,198.24,UPI,Dining
2026-05-01,UPI-STEAMPURCHASE-665169@okaxis,1607.67,UPI,Entertainment
2026-06-12,UPI-SBI PERSONAL L-710493@okaxis,12788.32,UPI,Transfers & Payments
2026-04-14,POS 416827 HALDIRAM GZB,270.02,POS,Dining
2026-04-21,POS 54634 TATA POWER  LTD GZB,500.26,POS,Utilities & Bills
2025-11-23,UPI-MCDONALDS-891925@apl,549.86,UPI,Dining
2025-12-08,POS 291564 HOTSTAR PVT LTD DEL,1166.0,POS,Subscriptions
2025-09-26,UPI-BARBEQUE NATION LTD-405332@upi,2108.4,UPI,Dining
2026-02-17,UPI-IRCTC-115426@upi,636.34,UPI,Transport
2026-04-23,UPI-PHONEPE UPI-220464@ibl,5392.84,UPI,Transfers & Payments
2026-02-22,POS 451041 IMPS TRANSFER MUM,8061.47,POS,Transfers & Payments
2026-06-10,POS 76542 HP PETROL NOIDA,1068.71,POS,Transport
2026-06-12,IMPS-60547-IRCTC LTD,2482.78,IMPS,Transport
2026-02-24,POS 923916 NETFLIX BLR,244.02,POS,Subscriptions
2026-03-18,UPI-FAASOS-165335@ybl,132.01,UPI,Dining
2025-07-07,UPI-PLAYSTATIONSTORE LTD-429658@ibl,1709.56,UPI,Entertainment
2025-07-23,UPI-HP PETROL PUMP LTD-92224@apl,2998.39,UPI,Transport
2025-12-09,POS 250448 FAASOS INDIA MUM,279.1,POS,Dining
2026-02-16,UPI-BOOKMYSHOW-724488@paytm,246.13,UPI,Entertainment
2026-03-07,UPI-SBIPERSONALLOANEMI INDIA-831693@ibl,6087.28,UPI,Transfers & Payments
2025-12-08,POS 44937 MCDONALDS INDIA BLR,150.61,POS,Dining
2025-10-08,UPI-BOOKS KHAR PVT LTD-983534@apl,455.91,UPI,Shopping
2025-08-26,POS 578778 NATURES BASKET GZB,405.64,POS,Groceries
2025-09-14,IMPS-341711-NETFLI INDIA,199.4,IMPS,Subscriptions
2025-09-25,NEFT-BOOKMYSHOW-N681638,272.93,NEFT,Entertainment
2025-11-29,UPI-BOOKMYSHOW-729733@okaxis,280.17,UPI,Entertainment
2025-12-13,UPI-KFC PVT LTD-609837@okaxis,201.3,UPI,Dining
2026-02-05,POS 511959 SBIPERSONALLOANEMI INDIA GZB,8668.91,POS,Transfers & Payments
2026-05-27,UPI-AMAZONPRIME INDIA-900495@ybl,697.9,UPI,Subscriptions
2026-01-27,POS 187586 TATAPOWERDDL BLR,1060.86,POS,Utilities & Bills
2026-02-03,NEFT-RAPIDO BIKE-N19215,45.4,NEFT,Transport
2026-02-13,UPI-PVRCINEMAS PVT LTD-710397@paytm,444.3,UPI,Entertainment
2026-02-22,UPI-FKRT*FLIPKART-358313@upi,255.79,UPI,Shopping
2025-10-15,UPI-MCDONALDS-35775@oksbi,235.71,UPI,Dining
2026-01-12,NEFT-DECATHLON-N579009,2395.72,NEFT,Shopping
2026-04-28,POS 777609 XBOX STORE GZB,586.88,POS,Entertainment
2025-08-01,NEFT-FD MATURITY PROCEEDS LTD-N27099,30769.19,NEFT,Income
2025-07-29,UPI-BARBEQUE NATION LTD-928424@ybl,1374.26,UPI,Dining
2025-10-02,POS 300968 SONY L PVT LTD GZB,518.25,POS,Subscriptions
2026-04-07,POS 420670 SCALER ACADEMY BLR,5567.96,POS,Shopping
2025-07-14,POS 442857 PLAYSTATION STORE LTD GZB,1571.9,POS,Entertainment
2026-06-04,IMPS-340784-INTERESTCREDITSBAC,135.85,IMPS,Income
2025-07-07,IMPS-679148-IMPS INWARD P2P,2228.78,IMPS,Income
2025-09-06,IMPS-186476-NOBROKER RENT PAY PVT LTD,12617.8,IMPS,Rent
2025-11-06,UPI-JIOMART-463966@paytm,1416.65,UPI,Groceries
2026-03-03,UPI-INOX L INDIA-91608@ybl,1036.93,UPI,Entertainment
2025-09-17,IMPS-548831-SCALER  INDIA,5093.93,IMPS,Shopping
2025-09-14,POS 742808 DELHI JAL BOARD NOIDA,239.68,POS,Utilities & Bills
2026-03-10,UPI-AMZN*AMAZONPAYINDIA-988240@oksbi,205.31,UPI,Shopping
2025-07-06,UPI-REDBUS-724489@apl,1700.19,UPI,Transport
2026-04-22,IMPS-152356-DELHI METRO RAIL,48.26,IMPS,Transport
2025-11-12,POS 250794 AIRTELPAYMENTS PVT LTD MUM,533.13,POS,Utilities & Bills
2025-08-13,POS 647766 MORE SUPERMARKET GZB,802.74,POS,Groceries
2026-06-25,UPI-DELHIJALBOARD-726760@ibl,564.52,UPI,Utilities & Bills
2025-08-22,POS 503832 SONYLIV NOIDA,593.72,POS,Subscriptions
2025-11-24,UPI-BOOKMYSHOW LTD-236861@oksbi,1435.92,UPI,Entertainment
2026-02-17,UPI-TATA PLAY DTH PVT LTD-433310@paytm,524.24,UPI,Utilities & Bills
2026-04-19,UPI-OLA CABS-710136@oksbi,81.09,UPI,Transport
2025-07-15,POS 391305 WOW MOMO DEL,105.52,POS,Dining
2026-06-17,UPI-YOUTUBE PREMIUM LTD-738494@upi,151.9,UPI,Subscriptions
2025-09-27,IMPS-383179-ZOMATO INDIA,758.09,IMPS,Dining
2026-02-21,UPI-NETMEDS PVT LTD-672092@ybl,941.38,UPI,Health & Fitness
2025-11-08,POS 364382 SCALER ACADEMY LTD BLR,8678.3,POS,Shopping
2025-11-10,POS 59884 YOUTUBE PREMIUM LTD MUM,129.42,POS,Subscriptions
2025-10-17,POS 98429 RELIAN PVT LTD BLR,273.86,POS,Groceries
2026-02-13,POS 778580 IMPS TRANSFER INDIA GZB,18056.32,POS,Transfers & Payments
2025-08-28,UPI-STEAM PURCHASE INDIA-805386@paytm,2193.72,UPI,Entertainment
2026-02-20,POS 839796 INDIANOILPETROL MUM,1178.51,POS,Transport
2025-08-10,UPI-SONYLIV-643016@paytm,485.02,UPI,Subscriptions
2025-09-26,UPI-RELIANCEFRESH-707572@okaxis,456.52,UPI,Groceries
2026-04-22,UPI-SWIGGY INSTAMART LTD-192530@okaxis,296.78,UPI,Groceries
2026-04-29,IMPS-95926-ZEPTO,482.51,IMPS,Groceries
2026-06-20,UPI-BURGER KING-263443@oksbi,333.56,UPI,Dining
2026-06-06,ACH-FDMATURITYPROCEEDS LTD-859266,12478.39,ACH,Income
2026-03-14,UPI-SPENCERS RETAIL-859505@upi,467.9,UPI,Groceries
2026-03-30,UPI-XBOXSTORE-928727@ybl,576.45,UPI,Entertainment
2025-12-05,ACH-NOBROKER RENT PAY INDIA-695888,27388.42,ACH,Rent
2025-09-22,UPI-HALDIRAM-912987@oksbi,439.58,UPI,Dining
2025-09-11,POS 494334 AIRTEL PAYMENTS PVT LTD MUM,464.09,POS,Utilities & Bills
2025-07-03,UPI-TATAPLAYDTH-260948@oksbi,759.28,UPI,Utilities & Bills
2025-10-01,POS 83336 MEESHO INDIA NOIDA,185.23,POS,Shopping
2025-12-24,POS 873603 UBER INDIA BLR,155.44,POS,Transport
2026-04-05,IMPS-308436-NOBROKER RENT PVT LTD,11554.37,IMPS,Rent
2025-08-05,POS 122159 SCALERACADEMY GZB,26446.36,POS,Shopping
2025-10-18,IMPS-632312-EATCLU PVT LTD,216.22,IMPS,Dining
2025-08-02,POS 219937 INOX LEISURE MUM,427.83,POS,Entertainment
2025-09-17,UPI-SPENCERS RETAIL-301252@apl,312.83,UPI,Groceries
2026-06-08,POS 966866 ACTFIBERNET DEL,1470.18,POS,Utilities & Bills
2025-09-06,UPI-LEETCODE PREMIUM LTD-910966@paytm,12299.92,UPI,Shopping
2025-12-19,POS 32725 APOLLO PHARMACY MUM,1411.29,POS,Health & Fitness
2025-09-05,UPI-ZOMATO LTD-261126@paytm,155.45,UPI,Dining
2026-05-30,POS 71680 DECATHLON INDIA GZB,1270.75,POS,Shopping
2025-12-28,UPI-HOTSTA-137376@upi,306.02,UPI,Subscriptions
2025-10-04,UPI-JIO RECHARGE INDIA-566797@apl,690.21,UPI,Utilities & Bills
2025-12-06,NEFT-IMPS INWARD P2P PVT LTD-N653825,7555.09,NEFT,Income
2025-12-29,UPI-REDBUS-549285@paytm,438.23,UPI,Transport
2025-12-02,ACH-CREDRENTPAYMENT LTD-960310,18785.34,ACH,Rent
2025-07-22,UPI-STEAM PURCHASE PVT LTD-875702@ibl,500.5,UPI,Entertainment
2025-12-06,UPI-WATERBILL-934821@ybl,792.27,UPI,Utilities & Bills
2025-07-03,IMPS-84091-NOBROKERRENTPAY LTD,18973.95,IMPS,Rent
2025-08-07,IMPS-220790-RENT TRANSFER LANDLORD LTD,21124.12,IMPS,Rent
2026-01-05,IMPS-826908-NEFT INWAR LTD,4720.55,IMPS,Income
2025-09-04,IMPS-196195-NOBROKER RENT PAY PVT LTD,14440.56,IMPS,Rent
2025-11-02,IMPS-958107-ACTFIBERNET,886.72,IMPS,Utilities & Bills
2025-08-10,UPI-TATA POWER DDL-427455@ybl,2051.69,UPI,Utilities & Bills
2026-05-21,UPI-BIGBASKET PVT LTD-504671@ybl,645.8,UPI,Groceries
2025-09-05,IMPS-524979-CROMA RETAIL INDIA,17190.61,IMPS,Shopping
2025-10-18,UPI-APOLLOPHARMACY PVT LTD-740999@ibl,409.02,UPI,Health & Fitness
2025-10-21,POS 179483 DOMINOS PIZZA LTD GZB,315.23,POS,Dining
2025-12-06,NEFT-IMPSINWARDP2P PVT LTD-N44787,6034.99,NEFT,Income
2025-11-26,UPI-GPAY UPI-633953@upi,12511.64,UPI,Transfers & Payments
2026-02-20,POS 110325 YOUTUBE PREMIUM PVT LTD DEL,139.36,POS,Subscriptions
2025-08-05,POS 442792 NEFTTRANSFER MUM,8829.46,POS,Transfers & Payments
2025-12-23,UPI-SPOTIFYINDIA-312448@okaxis,140.21,UPI,Subscriptions
2026-02-06,POS 197516 PHONEPE LTD BLR,7838.64,POS,Transfers & Payments
2026-04-05,UPI-BURGER KING PVT LTD-561630@oksbi,487.1,UPI,Dining
2026-02-02,POS 711295 AMAZON PAY INDIA LTD GZB,528.91,POS,Shopping
2025-11-20,POS 288925 FASTAG RECHARGE INDIA DEL,390.66,POS,Transport
2025-10-14,UPI-WOWMOMO LTD-990913@upi,100.56,UPI,Dining
2026-06-01,NEFT-RENTTRANSFERLANDLORD-N524028,10166.05,NEFT,Rent
2025-11-04,UPI-PVRCINEMAS-655892@paytm,392.43,UPI,Entertainment
2026-04-06,NEFT-ASPECTRATIOSALARY-N384752,76804.86,NEFT,Income
2025-10-10,POS 23204 DMART INDIA BLR,1510.88,POS,Groceries
2026-02-21,UPI-DECATHLON PVT LTD-971983@oksbi,1102.19,UPI,Shopping
2026-04-24,UPI-COURSERA PVT LTD-371622@oksbi,2348.08,UPI,Shopping
2026-01-05,UPI-FASTAGRECHARGE PVT LTD-340958@upi,246.08,UPI,Transport
2026-05-20,UPI-SPOTIFYINDIA-315952@ibl,129.63,UPI,Subscriptions
2026-04-02,NEFT-INTEREST CREDIT SB AC LTD-N724180,286.07,NEFT,Income
2025-09-12,POS 989182 XBOX STORE NOIDA,3298.7,POS,Entertainment
2025-08-08,UPI-PRACTO PVT LTD-101957@apl,302.25,UPI,Health & Fitness
2026-01-08,UPI-SPOTIFY IND PVT LTD-336197@ybl,119.29,UPI,Subscriptions
